1704412800000.0,44151.1,44357.46,42450.0,44145.11,48075.25327,2024-01-05,43527.39428571429,42997.6104,41221.7982
1704499200000.0,44145.12,44214.42,43397.05,43968.32,17835.06144,2024-01-06,43788.54285714286,43096.6476,41368.8862
1704585600000.0,43968.32,44480.59,43572.09,43929.02,23023.8508,2024-01-07,44023.60571428571,43139.0472,41516.1046
1704672000000.0,43929.01,47248.99,43175.0,46951.04,72814.57589,2024-01-08,44419.532857142854,43296.1984,41707.9282
1704758400000.0,46951.04,47972.0,44748.67,46110.0,69927.66617,2024-01-09,44585.688571428575,43462.98640000001,41881.1526
1704844800000.0,46110.0,47695.93,44300.36,46653.99,89911.41203,2024-01-10,45129.79714285715,43638.02480000001,42099.399399999995
1704931200000.0,46654.0,48969.48,45606.06,46339.16,87470.3296,2024-01-11,45442.37714285714,43836.605200000005,42278.0158
1705017600000.0,46339.16,46515.53,41500.0,42782.73,86327.93707,2024-01-12,45247.75142857143,43841.6024,42387.7848
1705104000000.0,42782.74,43257.0,42436.12,42847.99,36118.47464,2024-01-13,45087.70428571429,43864.4824,42490.4732
1705190400000.0,42847.99,43079.0,41720.0,41732.35,28228.40894,2024-01-14,44773.89428571429,43787.0192,42569.506799999996
1705276800000.0,41732.35,43400.43,41718.05,42511.1,40269.89303,2024-01-15,44139.61714285715,43732.991200000004,42670.780199999994
1705363200000.0,42511.1,43578.01,42050.0,43137.95,45045.74589,2024-01-16,43715.03857142857,43699.747599999995,42788.68519999999
1705449600000.0,43137.94,43198.0,42200.69,42776.1,33266.21388,2024-01-17,43161.05428571429,43662.7052,42887.82979999999
1705536000000.0,42776.09,42930.0,40683.28,41327.5,43907.51641,2024-01-18,42445.102857142854,43596.1452,42957.287000000004
1705622400000.0,41327.51,42196.86,40280.0,41659.03,48342.74559,2024-01-19,42284.57428571428,43519.4612,43035.98840000001
1705708800000.0,41659.03,41872.56,41456.3,41696.04,15923.99493,2024-01-20,42120.01,43486.9456,43096.25880000001
